lake,motorbike,mindthegap,speech,laughter,footstepsongrass,keylock,switch,trolley,keys,knock,train,cooking,cough,pushbike,doorslam,buspassby,checkoutbeeps,drawer,phone,doorclose,lightrain,running,gate,birdsong,footsteps,money,clearthroat,slidingDoorclose,wind,chairsmoving,bagrustle
[[0.6648853]],[[0.6076854]],[[0.5918483]],[[0.60725737]],[[0.46785456]],[[0.61601067]],[[0.6569441]],[[0.6234199]],[[0.67376184]],[[0.6822625]],[[0.49747032]],[[0.6935073]],[[0.6678692]],[[0.6172666]],[[0.60481286]],[[0.5352975]],[[0.7090125]],[[0.63942504]],[[0.74843]],[[0.5863676]],[[0.64327323]],[[0.6395951]],[[0.63421965]],[[0.70441]],[[0.5406574]],[[0.63658947]],[[0.6107249]],[[0.7189976]],[[0.671842]],[[0.6427207]],[[0.72437465]],[[0.67606187]]
[[0.5853224]],[[0.67667514]],[[0.7318268]],[[0.66465735]],[[0.665534]],[[0.65862364]],[[0.6899565]],[[0.6615225]],[[0.71336347]],[[0.62507075]],[[0.512518]],[[0.6501672]],[[0.5926292]],[[0.68755704]],[[0.6606631]],[[0.6439674]],[[0.86906683]],[[0.7718012]],[[0.5097161]],[[0.70238054]],[[0.7019024]],[[0.6802256]],[[0.65323585]],[[0.6680861]],[[0.68896496]],[[0.6163968]],[[0.64961797]],[[0.76153845]],[[0.6938845]],[[0.6011258]],[[0.5463845]],[[0.7208649]]
[[0.70970285]],[[0.69041276]],[[0.6844245]],[[0.65463686]],[[0.6926255]],[[0.7170226]],[[0.7620634]],[[0.6450293]],[[0.73022366]],[[0.78298676]],[[0.5055317]],[[0.7198873]],[[0.5549855]],[[0.6359511]],[[0.68488944]],[[0.68018353]],[[0.7964261]],[[0.6656947]],[[0.69083244]],[[0.6746679]],[[0.7915643]],[[0.74937284]],[[0.71105355]],[[0.78763556]],[[0.73552346]],[[0.71677786]],[[0.6969846]],[[0.7049816]],[[0.7760001]],[[0.6888934]],[[0.6956945]],[[0.71851444]]
[[0.68097913]],[[0.6814077]],[[0.6883845]],[[0.67366713]],[[0.73603207]],[[0.6726469]],[[0.6154299]],[[0.5904156]],[[0.7023872]],[[0.63353443]],[[0.4589516]],[[0.6635075]],[[0.6592668]],[[0.63249457]],[[0.6353796]],[[0.5731032]],[[0.74363685]],[[0.7370821]],[[0.64120317]],[[0.65737844]],[[0.7061625]],[[0.64188755]],[[0.6627886]],[[0.62434226]],[[0.7225529]],[[0.63303304]],[[0.6757834]],[[0.7514553]],[[0.667524]],[[0.68359864]],[[0.7344955]],[[0.69848645]]
[[0.7199513]],[[0.6608336]],[[0.6720447]],[[0.6230725]],[[0.59154207]],[[0.7426667]],[[0.5167115]],[[0.5827519]],[[0.75683475]],[[0.5961582]],[[0.43112034]],[[0.70239466]],[[0.65584373]],[[0.6011524]],[[0.6074469]],[[0.54016197]],[[0.6252904]],[[0.6298612]],[[0.6108917]],[[0.5587068]],[[0.5944754]],[[0.6543807]],[[0.6150325]],[[0.5706557]],[[0.7504727]],[[0.75723004]],[[0.6269547]],[[0.6679287]],[[0.59041595]],[[0.6626971]],[[0.7490583]],[[0.65157133]]
[[0.6532353]],[[0.6800946]],[[0.72371316]],[[0.60769653]],[[0.65117395]],[[0.70455664]],[[0.61131]],[[0.607301]],[[0.68298835]],[[0.64573926]],[[0.5392069]],[[0.7165116]],[[0.6354312]],[[0.7047138]],[[0.68331003]],[[0.56680065]],[[0.7386759]],[[0.67133045]],[[0.6614466]],[[0.61131245]],[[0.6137716]],[[0.6433662]],[[0.67531157]],[[0.5632388]],[[0.76221055]],[[0.6722443]],[[0.6484694]],[[0.6786123]],[[0.59601086]],[[0.6577589]],[[0.69477963]],[[0.8097928]]
[[0.67854404]],[[0.68309116]],[[0.63522613]],[[0.63079166]],[[0.63475156]],[[0.645861]],[[0.5849102]],[[0.65028584]],[[0.7546177]],[[0.6317481]],[[0.43619335]],[[0.70981294]],[[0.62648094]],[[0.6074757]],[[0.66874534]],[[0.6409364]],[[0.80506366]],[[0.70416784]],[[0.58595467]],[[0.68917376]],[[0.62209487]],[[0.6429236]],[[0.7119765]],[[0.6154224]],[[0.666944]],[[0.6522378]],[[0.64396733]],[[0.7027222]],[[0.6177214]],[[0.69884807]],[[0.7251921]],[[0.74437237]]
[[0.77049756]],[[0.7128898]],[[0.6912142]],[[0.69204414]],[[0.6697435]],[[0.7168753]],[[0.5919934]],[[0.6566404]],[[0.74579626]],[[0.6324749]],[[0.5271773]],[[0.70588666]],[[0.72505754]],[[0.6790217]],[[0.6355669]],[[0.5783964]],[[0.7544373]],[[0.7420056]],[[0.686286]],[[0.64672387]],[[0.64448476]],[[0.58855546]],[[0.73348916]],[[0.6472647]],[[0.7864563]],[[0.69540405]],[[0.6746788]],[[0.7164192]],[[0.61625755]],[[0.7079487]],[[0.761013]],[[0.70950246]]
[[0.4832003]],[[0.6946987]],[[0.7833375]],[[0.666787]],[[0.6365576]],[[0.75317264]],[[0.687909]],[[0.68410087]],[[0.68151575]],[[0.70234424]],[[0.715501]],[[0.6782953]],[[0.57972497]],[[0.70596266]],[[0.72416776]],[[0.69775057]],[[0.78195614]],[[0.7358412]],[[0.6129557]],[[0.6113368]],[[0.72186285]],[[0.6115796]],[[0.59318954]],[[0.6898465]],[[0.77511185]],[[0.6864309]],[[0.59809256]],[[0.7297465]],[[0.72401637]],[[0.65909463]],[[0.68499935]],[[0.7567713]]
[[0.6118914]],[[0.65135896]],[[0.74847186]],[[0.6290586]],[[0.5356246]],[[0.6592291]],[[0.7166687]],[[0.6300868]],[[0.7172403]],[[0.7514269]],[[0.49639666]],[[0.7175198]],[[0.62224454]],[[0.6383614]],[[0.61942196]],[[0.6383414]],[[0.8475683]],[[0.6748784]],[[0.7438456]],[[0.680796]],[[0.6783182]],[[0.62425476]],[[0.6325514]],[[0.70130175]],[[0.6727081]],[[0.596981]],[[0.5752079]],[[0.65607464]],[[0.7031003]],[[0.6932862]],[[0.6966461]],[[0.74515367]]
[[0.5612666]],[[0.7041175]],[[0.732808]],[[0.67459416]],[[0.6398113]],[[0.6136329]],[[0.7258285]],[[0.641637]],[[0.62727135]],[[0.793542]],[[0.56814754]],[[0.69928014]],[[0.70164996]],[[0.64100176]],[[0.6049264]],[[0.5654658]],[[0.67120224]],[[0.6857524]],[[0.6477198]],[[0.71471673]],[[0.6426358]],[[0.6476979]],[[0.66176605]],[[0.6812468]],[[0.6711751]],[[0.61116743]],[[0.67445993]],[[0.6341057]],[[0.6284868]],[[0.6988972]],[[0.66200805]],[[0.6866163]]
[[0.72879106]],[[0.7372942]],[[0.7108877]],[[0.65862817]],[[0.60435796]],[[0.7113377]],[[0.69909984]],[[0.73754025]],[[0.74487907]],[[0.6668652]],[[0.5611031]],[[0.7004273]],[[0.69037396]],[[0.68249637]],[[0.6371625]],[[0.72409505]],[[0.7821485]],[[0.6823776]],[[0.68115145]],[[0.69368255]],[[0.6530657]],[[0.7221842]],[[0.698908]],[[0.7345637]],[[0.709862]],[[0.6899168]],[[0.67956746]],[[0.643245]],[[0.69920677]],[[0.7350879]],[[0.63560474]],[[0.62200326]]
[[0.6205057]],[[0.8038213]],[[0.7280061]],[[0.68202364]],[[0.70180607]],[[0.7203615]],[[0.7172993]],[[0.6662506]],[[0.72915816]],[[0.7692187]],[[0.66673136]],[[0.6205118]],[[0.6281316]],[[0.5921891]],[[0.7824369]],[[0.6817865]],[[0.7119067]],[[0.6640418]],[[0.66313803]],[[0.6862343]],[[0.6784661]],[[0.65897334]],[[0.6561639]],[[0.636097]],[[0.7178688]],[[0.7002549]],[[0.6461028]],[[0.6619566]],[[0.66979253]],[[0.6626649]],[[0.73082703]],[[0.7370298]]
[[0.6116924]],[[0.768484]],[[0.76331306]],[[0.6421653]],[[0.6356081]],[[0.6548687]],[[0.69888675]],[[0.6661632]],[[0.7566011]],[[0.6957816]],[[0.5587561]],[[0.7067461]],[[0.5816519]],[[0.64781916]],[[0.71800697]],[[0.71733576]],[[0.6749994]],[[0.6616711]],[[0.65964764]],[[0.7256634]],[[0.6394961]],[[0.71816695]],[[0.6327134]],[[0.60136503]],[[0.7485643]],[[0.6212758]],[[0.5894935]],[[0.71706635]],[[0.638335]],[[0.6925264]],[[0.6905154]],[[0.7156012]]
[[0.6258273]],[[0.7648163]],[[0.7545075]],[[0.74394846]],[[0.7491689]],[[0.65594125]],[[0.73838234]],[[0.6637448]],[[0.74657196]],[[0.78604734]],[[0.6298619]],[[0.68997145]],[[0.66876566]],[[0.7081485]],[[0.73652387]],[[0.77296096]],[[0.76441926]],[[0.6470541]],[[0.69190717]],[[0.7105951]],[[0.6630126]],[[0.64053315]],[[0.6321132]],[[0.7094623]],[[0.7153878]],[[0.6008448]],[[0.65653366]],[[0.7225822]],[[0.62777567]],[[0.6466334]],[[0.7428961]],[[0.7718826]]
[[0.67153883]],[[0.71100986]],[[0.69463015]],[[0.66035956]],[[0.6199033]],[[0.6866597]],[[0.72213864]],[[0.69620204]],[[0.8330657]],[[0.751585]],[[0.7286356]],[[0.6759002]],[[0.7379955]],[[0.6746373]],[[0.68192726]],[[0.66232824]],[[0.75512004]],[[0.6527858]],[[0.6487023]],[[0.72611827]],[[0.6672333]],[[0.67890966]],[[0.6705329]],[[0.59653735]],[[0.76030844]],[[0.663773]],[[0.6381258]],[[0.5542698]],[[0.7218843]],[[0.6452166]],[[0.72734284]],[[0.6044516]]
[[0.5575652]],[[0.7313308]],[[0.700303]],[[0.6762868]],[[0.655205]],[[0.7154772]],[[0.6877297]],[[0.6706339]],[[0.66301334]],[[0.6704013]],[[0.657175]],[[0.66449517]],[[0.5708522]],[[0.66011345]],[[0.72517204]],[[0.7411568]],[[0.7339621]],[[0.7700417]],[[0.61262167]],[[0.67539614]],[[0.64800596]],[[0.64765]],[[0.64934015]],[[0.67248297]],[[0.7480055]],[[0.69352055]],[[0.5671039]],[[0.67889297]],[[0.65570587]],[[0.6906768]],[[0.6709723]],[[0.68762356]]
[[0.64452124]],[[0.6905732]],[[0.72841156]],[[0.7262255]],[[0.6850532]],[[0.8093322]],[[0.6921127]],[[0.6432422]],[[0.79283166]],[[0.75485605]],[[0.6196295]],[[0.6641677]],[[0.6352135]],[[0.6851279]],[[0.65759045]],[[0.6184349]],[[0.7284214]],[[0.62526715]],[[0.6611446]],[[0.68917567]],[[0.6185862]],[[0.6691365]],[[0.6720453]],[[0.6545741]],[[0.8707104]],[[0.74828076]],[[0.6769]],[[0.7229248]],[[0.73175657]],[[0.66111696]],[[0.71860796]],[[0.69891775]]
[[0.54257846]],[[0.6137746]],[[0.775292]],[[0.6596793]],[[0.6864548]],[[0.74008286]],[[0.62482536]],[[0.64434135]],[[0.6998104]],[[0.67655325]],[[0.71897995]],[[0.6154759]],[[0.61627626]],[[0.65628874]],[[0.6329522]],[[0.7553079]],[[0.7054429]],[[0.7050952]],[[0.6276583]],[[0.65751857]],[[0.6795511]],[[0.6738668]],[[0.6274493]],[[0.6342186]],[[0.83467853]],[[0.6762424]],[[0.5965643]],[[0.6889893]],[[0.6970624]],[[0.6415248]],[[0.63977826]],[[0.7250978]]
[[0.6949742]],[[0.690251]],[[0.6624119]],[[0.60491836]],[[0.5960534]],[[0.7292367]],[[0.7055428]],[[0.63198835]],[[0.67751294]],[[0.7389071]],[[0.5009096]],[[0.6166836]],[[0.5735179]],[[0.6029077]],[[0.645066]],[[0.69939077]],[[0.7232411]],[[0.77222747]],[[0.6529549]],[[0.7023229]],[[0.7281418]],[[0.6307326]],[[0.66182625]],[[0.6767262]],[[0.7172478]],[[0.7121137]],[[0.6756314]],[[0.70650876]],[[0.7579018]],[[0.65414363]],[[0.5813352]],[[0.73925555]]
[[0.567049]],[[0.6569173]],[[0.7505552]],[[0.66912717]],[[0.6346425]],[[0.77912086]],[[0.69419384]],[[0.6166718]],[[0.72303295]],[[0.70036215]],[[0.6571076]],[[0.6567414]],[[0.33878046]],[[0.6796291]],[[0.71784437]],[[0.7620177]],[[0.79779124]],[[0.72117805]],[[0.72762203]],[[0.6419388]],[[0.73170644]],[[0.691172]],[[0.5952797]],[[0.68637776]],[[0.78126884]],[[0.7435525]],[[0.62019503]],[[0.6372528]],[[0.75704205]],[[0.67363304]],[[0.6526475]],[[0.70288134]]
[[0.61160254]],[[0.6524732]],[[0.61942756]],[[0.66656035]],[[0.7281796]],[[0.6000887]],[[0.7109031]],[[0.6285057]],[[0.6741091]],[[0.7051172]],[[0.7128109]],[[0.63732904]],[[0.72139734]],[[0.72723645]],[[0.70529544]],[[0.644016]],[[0.71263]],[[0.69579923]],[[0.6826143]],[[0.64186025]],[[0.74228024]],[[0.6730073]],[[0.6233951]],[[0.6742551]],[[0.6112483]],[[0.6021882]],[[0.6744746]],[[0.7314558]],[[0.7125423]],[[0.6196476]],[[0.7783507]],[[0.6916678]]
[[0.66853523]],[[0.6307783]],[[0.6328447]],[[0.7149136]],[[0.63830745]],[[0.67912734]],[[0.71219486]],[[0.65945864]],[[0.58221555]],[[0.6359261]],[[0.6923002]],[[0.6111196]],[[0.6116906]],[[0.69969857]],[[0.66134363]],[[0.6884191]],[[0.8202203]],[[0.7024169]],[[0.61827826]],[[0.7078451]],[[0.7283484]],[[0.56505185]],[[0.6707348]],[[0.67863727]],[[0.7054803]],[[0.68112075]],[[0.6881331]],[[0.623767]],[[0.75179267]],[[0.60205185]],[[0.64766765]],[[0.68093276]]
[[0.67132485]],[[0.68017834]],[[0.64869285]],[[0.6116269]],[[0.52521694]],[[0.6196133]],[[0.65810394]],[[0.65599185]],[[0.66357315]],[[0.6871666]],[[0.55770457]],[[0.7089037]],[[0.6566273]],[[0.6249841]],[[0.6615131]],[[0.59184676]],[[0.73903334]],[[0.68489563]],[[0.7166979]],[[0.6589557]],[[0.6438581]],[[0.67457366]],[[0.6556517]],[[0.69091517]],[[0.54726636]],[[0.6161182]],[[0.63558173]],[[0.6473565]],[[0.6220927]],[[0.5972672]],[[0.6410724]],[[0.6942749]]
[[0.70303077]],[[0.642838]],[[0.6545299]],[[0.56187975]],[[0.500722]],[[0.52847505]],[[0.63959634]],[[0.6798663]],[[0.68840015]],[[0.6749348]],[[0.40921187]],[[0.6672288]],[[0.68082565]],[[0.57678425]],[[0.63629186]],[[0.62443674]],[[0.741483]],[[0.6906346]],[[0.69203293]],[[0.62983745]],[[0.6324707]],[[0.60384226]],[[0.6431829]],[[0.6890399]],[[0.53225476]],[[0.5258755]],[[0.6135772]],[[0.72593755]],[[0.6562929]],[[0.64842165]],[[0.6989743]],[[0.67817146]]
[[0.7335531]],[[0.7249752]],[[0.61669767]],[[0.6803035]],[[0.53730035]],[[0.71756166]],[[0.67163426]],[[0.7042887]],[[0.69753563]],[[0.7171416]],[[0.4488727]],[[0.73106384]],[[0.70547456]],[[0.6532414]],[[0.7151784]],[[0.62473005]],[[0.7464057]],[[0.6490234]],[[0.66120756]],[[0.6962013]],[[0.65048933]],[[0.59356636]],[[0.69064116]],[[0.72552145]],[[0.7309013]],[[0.6902938]],[[0.6806034]],[[0.6386583]],[[0.70897055]],[[0.6275333]],[[0.83304787]],[[0.6487692]]
[[0.7903725]],[[0.7027433]],[[0.7027082]],[[0.74289685]],[[0.7871926]],[[0.74523777]],[[0.7025453]],[[0.6191499]],[[0.7649628]],[[0.7245583]],[[0.80059457]],[[0.6362287]],[[0.6243909]],[[0.75422394]],[[0.77358353]],[[0.73926437]],[[0.7677654]],[[0.7076268]],[[0.6676713]],[[0.6213539]],[[0.79251194]],[[0.6435147]],[[0.7140963]],[[0.6538851]],[[0.73642814]],[[0.7995472]],[[0.69283646]],[[0.6858386]],[[0.7980254]],[[0.74160004]],[[0.7583537]],[[0.76704377]]
[[0.7682502]],[[0.7557723]],[[0.71544766]],[[0.7286989]],[[0.7695384]],[[0.74249756]],[[0.7401659]],[[0.7293181]],[[0.7726456]],[[0.7080435]],[[0.7042687]],[[0.73177284]],[[0.7427982]],[[0.74195534]],[[0.742687]],[[0.6555958]],[[0.74067426]],[[0.7966956]],[[0.7309088]],[[0.7887343]],[[0.7545773]],[[0.6933739]],[[0.73121697]],[[0.64132714]],[[0.7874079]],[[0.75249505]],[[0.68086076]],[[0.77523506]],[[0.796203]],[[0.66385376]],[[0.73448986]],[[0.74421835]]
[[0.725132]],[[0.7142975]],[[0.6539868]],[[0.5921087]],[[0.58521867]],[[0.55675554]],[[0.739656]],[[0.6994957]],[[0.7253009]],[[0.74707156]],[[0.6912121]],[[0.6610162]],[[0.6871646]],[[0.67969584]],[[0.7111647]],[[0.5639007]],[[0.69606334]],[[0.6930412]],[[0.8227419]],[[0.6938225]],[[0.65995216]],[[0.6425761]],[[0.7104646]],[[0.6656257]],[[0.5154863]],[[0.61657214]],[[0.7055474]],[[0.75228035]],[[0.7230728]],[[0.67693913]],[[0.7467989]],[[0.74058545]]
[[0.669641]],[[0.6249253]],[[0.8064728]],[[0.7509386]],[[0.6175163]],[[0.6567633]],[[0.7207355]],[[0.6380002]],[[0.69883317]],[[0.7603675]],[[0.5040442]],[[0.7659946]],[[0.7144514]],[[0.73264533]],[[0.5987291]],[[0.699398]],[[0.74295604]],[[0.6343919]],[[0.7745197]],[[0.7028719]],[[0.6411562]],[[0.6670904]],[[0.67262566]],[[0.71290207]],[[0.7068885]],[[0.6119121]],[[0.6889651]],[[0.8205581]],[[0.61648285]],[[0.67958915]],[[0.70145655]],[[0.79367733]]
[[0.7122053]],[[0.62546015]],[[0.6262674]],[[0.59730226]],[[0.53072095]],[[0.63664746]],[[0.6033367]],[[0.5756557]],[[0.78174657]],[[0.63832045]],[[0.43670452]],[[0.6064115]],[[0.6128055]],[[0.6891962]],[[0.5681582]],[[0.5221765]],[[0.7033988]],[[0.6683957]],[[0.66686]],[[0.61259663]],[[0.63567847]],[[0.5857247]],[[0.66402274]],[[0.6510391]],[[0.6430666]],[[0.6352996]],[[0.5680087]],[[0.6423991]],[[0.71281374]],[[0.665668]],[[0.6929878]],[[0.69324994]]
[[0.71748435]],[[0.69669855]],[[0.6805276]],[[0.61553377]],[[0.515004]],[[0.63847625]],[[0.65916765]],[[0.64954317]],[[0.71704495]],[[0.7101088]],[[0.3817309]],[[0.6869753]],[[0.6681819]],[[0.60478026]],[[0.6569732]],[[0.6399007]],[[0.7175264]],[[0.7159434]],[[0.7003341]],[[0.6233746]],[[0.6606828]],[[0.68125653]],[[0.63819313]],[[0.7459486]],[[0.708891]],[[0.64212775]],[[0.6447655]],[[0.6929394]],[[0.6944488]],[[0.696249]],[[0.6996062]],[[0.7017588]]
[[0.6744005]],[[0.6725973]],[[0.57739156]],[[0.6368102]],[[0.509354]],[[0.71688354]],[[0.6974716]],[[0.64832187]],[[0.7186636]],[[0.7038277]],[[0.4676888]],[[0.6907881]],[[0.5937787]],[[0.6049045]],[[0.68656206]],[[0.6750176]],[[0.789505]],[[0.6243675]],[[0.69241154]],[[0.6986904]],[[0.65222156]],[[0.67424285]],[[0.6410066]],[[0.6950227]],[[0.6433258]],[[0.68023956]],[[0.65384495]],[[0.62444186]],[[0.6949095]],[[0.5441287]],[[0.6714657]],[[0.6446064]]
[[0.7452463]],[[0.5880658]],[[0.65095675]],[[0.700902]],[[0.6088326]],[[0.7332772]],[[0.53895587]],[[0.5906007]],[[0.69102615]],[[0.56429577]],[[0.49532962]],[[0.6248978]],[[0.69605345]],[[0.68899816]],[[0.49988472]],[[0.6109939]],[[0.7122567]],[[0.7256844]],[[0.66384155]],[[0.6293831]],[[0.65219426]],[[0.6549152]],[[0.6286713]],[[0.6286256]],[[0.67552245]],[[0.76888454]],[[0.640785]],[[0.6682505]],[[0.64665306]],[[0.6526562]],[[0.69292706]],[[0.6094928]]
[[0.7542654]],[[0.6290003]],[[0.70347035]],[[0.60282]],[[0.5849648]],[[0.65248156]],[[0.5927245]],[[0.5882995]],[[0.73019856]],[[0.59214467]],[[0.58731604]],[[0.6277116]],[[0.6388058]],[[0.71234936]],[[0.623062]],[[0.61536384]],[[0.71156543]],[[0.6856209]],[[0.63709295]],[[0.5827204]],[[0.63485277]],[[0.57254547]],[[0.50922817]],[[0.5943686]],[[0.7207816]],[[0.66672176]],[[0.5982638]],[[0.68299055]],[[0.5997544]],[[0.64809257]],[[0.6934441]],[[0.65595746]]
[[0.63841134]],[[0.57979554]],[[0.7682471]],[[0.665063]],[[0.5311185]],[[0.6320759]],[[0.74999887]],[[0.57856596]],[[0.6085379]],[[0.78314763]],[[0.46438754]],[[0.6090851]],[[0.63567996]],[[0.70686495]],[[0.55614626]],[[0.6892025]],[[0.71928453]],[[0.67472345]],[[0.7667314]],[[0.66159165]],[[0.6497617]],[[0.54446596]],[[0.6095691]],[[0.6803311]],[[0.6863752]],[[0.59988487]],[[0.60561454]],[[0.76070714]],[[0.62973666]],[[0.6451688]],[[0.64603376]],[[0.78144264]]
[[0.7763846]],[[0.5888823]],[[0.7152351]],[[0.69933593]],[[0.65784764]],[[0.73229885]],[[0.6974977]],[[0.5994549]],[[0.6992601]],[[0.6913768]],[[0.69222164]],[[0.7052028]],[[0.641654]],[[0.68248355]],[[0.6378522]],[[0.6615935]],[[0.7531029]],[[0.6164092]],[[0.6603795]],[[0.65917385]],[[0.66287535]],[[0.6667617]],[[0.6471034]],[[0.7118943]],[[0.85887975]],[[0.73770773]],[[0.63801354]],[[0.7443293]],[[0.66163087]],[[0.6481159]],[[0.72108996]],[[0.6923081]]
[[0.75673354]],[[0.7296917]],[[0.68606627]],[[0.7285326]],[[0.69407994]],[[0.7644142]],[[0.5749165]],[[0.6005622]],[[0.6689506]],[[0.65602624]],[[0.5808508]],[[0.71143407]],[[0.6927057]],[[0.6711621]],[[0.68287444]],[[0.5190106]],[[0.59322155]],[[0.6353389]],[[0.5772655]],[[0.6397471]],[[0.4825704]],[[0.8024223]],[[0.70789117]],[[0.44962704]],[[0.7024089]],[[0.7380622]],[[0.69351315]],[[0.65692186]],[[0.47555566]],[[0.61730766]],[[0.66620606]],[[0.54999757]]
[[0.73038507]],[[0.6355417]],[[0.613897]],[[0.70294774]],[[0.67287123]],[[0.64994335]],[[0.70305514]],[[0.6686164]],[[0.70582324]],[[0.6822109]],[[0.46976745]],[[0.6439919]],[[0.57247037]],[[0.6449559]],[[0.6673788]],[[0.6902561]],[[0.7602812]],[[0.7130087]],[[0.64629734]],[[0.64601773]],[[0.7202003]],[[0.6943736]],[[0.61653847]],[[0.68753105]],[[0.7158613]],[[0.57450116]],[[0.6457638]],[[0.7048842]],[[0.67483795]],[[0.6502582]],[[0.60962576]],[[0.74424994]]
[[0.7209668]],[[0.7434819]],[[0.68958855]],[[0.7125349]],[[0.65885997]],[[0.7125643]],[[0.7227087]],[[0.7423946]],[[0.70527244]],[[0.7209265]],[[0.6127969]],[[0.6758835]],[[0.6302736]],[[0.6640625]],[[0.70315546]],[[0.71159554]],[[0.73094374]],[[0.64465994]],[[0.5754522]],[[0.662812]],[[0.6919901]],[[0.7234745]],[[0.6665139]],[[0.6464278]],[[0.7484966]],[[0.724139]],[[0.6652098]],[[0.5816053]],[[0.68366396]],[[0.72206473]],[[0.7271912]],[[0.6860424]]
[[0.69201887]],[[0.782321]],[[0.74040353]],[[0.7056271]],[[0.5521045]],[[0.7126654]],[[0.6526642]],[[0.6978973]],[[0.72587025]],[[0.6303687]],[[0.45255888]],[[0.5631347]],[[0.6103594]],[[0.61909413]],[[0.7413126]],[[0.67151034]],[[0.66476214]],[[0.7926799]],[[0.6268304]],[[0.66976726]],[[0.72075033]],[[0.6108674]],[[0.61856854]],[[0.7066884]],[[0.7349229]],[[0.70651096]],[[0.6307045]],[[0.67311335]],[[0.7305114]],[[0.6971542]],[[0.65456074]],[[0.6958312]]
[[0.7418372]],[[0.6471503]],[[0.69365656]],[[0.6907551]],[[0.61175454]],[[0.6576662]],[[0.6869533]],[[0.6228013]],[[0.5820366]],[[0.6416784]],[[0.57639736]],[[0.6306585]],[[0.6493777]],[[0.6736379]],[[0.57616484]],[[0.65291196]],[[0.72598386]],[[0.64066744]],[[0.5963421]],[[0.6137774]],[[0.65999943]],[[0.6789294]],[[0.6026741]],[[0.6770872]],[[0.7550251]],[[0.64138544]],[[0.5527512]],[[0.7639222]],[[0.6720982]],[[0.6817504]],[[0.6097523]],[[0.7226496]]
[[0.69754887]],[[0.6880257]],[[0.6858965]],[[0.63006073]],[[0.5828603]],[[0.6775332]],[[0.6060468]],[[0.70264435]],[[0.7236919]],[[0.6204747]],[[0.5463208]],[[0.6214645]],[[0.7249432]],[[0.65613526]],[[0.634346]],[[0.6418487]],[[0.6568092]],[[0.7469212]],[[0.6856874]],[[0.6374113]],[[0.64232033]],[[0.5976534]],[[0.6305814]],[[0.63666797]],[[0.73168504]],[[0.68897796]],[[0.63682693]],[[0.76134944]],[[0.6678244]],[[0.65876555]],[[0.7173673]],[[0.5591414]]
[[0.7238765]],[[0.67709845]],[[0.7056727]],[[0.61462337]],[[0.6021075]],[[0.6577573]],[[0.6639286]],[[0.7385199]],[[0.73477024]],[[0.70455223]],[[0.551905]],[[0.68257976]],[[0.612447]],[[0.6794738]],[[0.68082637]],[[0.66779935]],[[0.78170466]],[[0.72854435]],[[0.6173506]],[[0.6576521]],[[0.6529784]],[[0.68628025]],[[0.6187074]],[[0.6509813]],[[0.6288109]],[[0.65844005]],[[0.60915613]],[[0.7488133]],[[0.6489565]],[[0.66629225]],[[0.63494456]],[[0.6864483]]
[[0.709812]],[[0.73342204]],[[0.65807366]],[[0.6196021]],[[0.5472233]],[[0.655731]],[[0.71888363]],[[0.6805606]],[[0.67929614]],[[0.67447156]],[[0.5683139]],[[0.6702594]],[[0.6212455]],[[0.60889906]],[[0.7240149]],[[0.6349595]],[[0.7172821]],[[0.6759072]],[[0.66364855]],[[0.64346695]],[[0.6184678]],[[0.59131396]],[[0.53962094]],[[0.65721536]],[[0.6885483]],[[0.70327115]],[[0.6225961]],[[0.6685802]],[[0.6125557]],[[0.5840577]],[[0.6693546]],[[0.6373103]]
[[0.7614212]],[[0.6402912]],[[0.6072696]],[[0.5135187]],[[0.5574937]],[[0.61878324]],[[0.5885664]],[[0.5592355]],[[0.7820175]],[[0.6319869]],[[0.55893207]],[[0.7123443]],[[0.6822315]],[[0.67696786]],[[0.6708913]],[[0.5869032]],[[0.7371971]],[[0.5385858]],[[0.7470273]],[[0.5730258]],[[0.6033965]],[[0.72679585]],[[0.63870203]],[[0.6330213]],[[0.53469735]],[[0.6205781]],[[0.6392658]],[[0.64151]],[[0.6594979]],[[0.7033751]],[[0.7463201]],[[0.68468237]]
[[0.64642906]],[[0.7062273]],[[0.69766045]],[[0.6667484]],[[0.67494565]],[[0.7006346]],[[0.70911694]],[[0.5744322]],[[0.6806921]],[[0.7392734]],[[0.55230105]],[[0.5971074]],[[0.6622236]],[[0.74203813]],[[0.6562979]],[[0.6875955]],[[0.6449671]],[[0.7229136]],[[0.78291047]],[[0.52940094]],[[0.6751187]],[[0.6815911]],[[0.67059594]],[[0.64819837]],[[0.6858202]],[[0.652028]],[[0.69465756]],[[0.7835356]],[[0.7156869]],[[0.7542019]],[[0.76423526]],[[0.7536984]]
[[0.67170167]],[[0.6293594]],[[0.68812895]],[[0.5860354]],[[0.57981104]],[[0.60042924]],[[0.64036375]],[[0.6321008]],[[0.64416796]],[[0.6893679]],[[0.4162141]],[[0.6734506]],[[0.673963]],[[0.66765404]],[[0.63637906]],[[0.6553765]],[[0.70471495]],[[0.6949086]],[[0.7397467]],[[0.5678904]],[[0.6160189]],[[0.6308715]],[[0.6399045]],[[0.6901647]],[[0.60583323]],[[0.62766427]],[[0.63203955]],[[0.63312906]],[[0.6652161]],[[0.70964134]],[[0.6933452]],[[0.65780145]]
