lake,motorbike,mindthegap,speech,laughter,footstepsongrass,keylock,switch,trolley,keys,knock,train,cooking,cough,pushbike,doorslam,buspassby,checkoutbeeps,drawer,phone,doorclose,lightrain,running,gate,birdsong,footsteps,money,clearthroat,slidingDoorclose,wind,chairsmoving,bagrustle
[[0.43017483]],[[0.572959]],[[0.40910506]],[[0.49772286]],[[0.44920266]],[[0.4009694]],[[0.50889707]],[[0.2762788]],[[0.44855773]],[[0.4393779]],[[0.47962397]],[[0.53193724]],[[0.58666223]],[[0.4567411]],[[0.5023297]],[[0.41726]],[[0.522318]],[[0.46824288]],[[0.384687]],[[0.5280757]],[[0.4216591]],[[0.50142485]],[[0.42300785]],[[0.442065]],[[0.38280457]],[[0.4522593]],[[0.5518373]],[[0.35911494]],[[0.41866755]],[[0.41819525]],[[0.44918185]],[[0.43606114]]
[[0.48674107]],[[0.52521276]],[[0.4083252]],[[0.42227685]],[[0.31945992]],[[0.26071143]],[[0.3376243]],[[0.46541786]],[[0.39725244]],[[0.3886935]],[[0.25227857]],[[0.44930732]],[[0.58218384]],[[0.15275311]],[[0.55045116]],[[0.46364617]],[[0.620155]],[[0.43672907]],[[0.38215232]],[[0.5040674]],[[0.42313778]],[[0.42766088]],[[0.4913907]],[[0.35827112]],[[0.42617494]],[[0.36509007]],[[0.41912925]],[[0.2942416]],[[0.47738463]],[[0.37094355]],[[0.48944813]],[[0.3263675]]
[[0.2891816]],[[0.4884267]],[[0.23230523]],[[0.31605434]],[[0.2237503]],[[0.24714446]],[[0.25012237]],[[0.3274334]],[[0.33687508]],[[0.26488078]],[[0.17918491]],[[0.3312872]],[[0.49679798]],[[0.15865254]],[[0.4903754]],[[0.3834129]],[[0.57775086]],[[0.36246604]],[[0.25705808]],[[0.38579714]],[[0.31479156]],[[0.36330724]],[[0.50128037]],[[0.20325112]],[[0.32375115]],[[0.2973566]],[[0.33797336]],[[0.19559145]],[[0.39890707]],[[0.29420042]],[[0.506963]],[[0.24561763]]
[[0.37907004]],[[0.46910822]],[[0.3758493]],[[0.2787211]],[[0.3803097]],[[0.44612694]],[[0.3314017]],[[0.24139673]],[[0.31524086]],[[0.33125275]],[[0.36614382]],[[0.24905223]],[[0.5593156]],[[0.42659813]],[[0.43343663]],[[0.47094023]],[[0.5107547]],[[0.35498762]],[[0.31837785]],[[0.3404705]],[[0.32878876]],[[0.4561355]],[[0.45942426]],[[0.33281505]],[[0.42523062]],[[0.41496563]],[[0.39315903]],[[0.3264929]],[[0.36551815]],[[0.38284743]],[[0.42749298]],[[0.345865]]
[[0.28563738]],[[0.39499652]],[[0.27257055]],[[0.18999207]],[[0.23361021]],[[0.3572449]],[[0.27442658]],[[0.2342847]],[[0.3075595]],[[0.32258832]],[[0.2626419]],[[0.21454]],[[0.48652196]],[[0.27891183]],[[0.33829093]],[[0.30637026]],[[0.43268085]],[[0.3525405]],[[0.24205112]],[[0.39717138]],[[0.25399393]],[[0.38563436]],[[0.39168608]],[[0.19555175]],[[0.3481894]],[[0.34554982]],[[0.31539094]],[[0.243842]],[[0.3697219]],[[0.29391158]],[[0.3912661]],[[0.20273721]]
[[0.43217015]],[[0.51539725]],[[0.50653005]],[[0.3356918]],[[0.46121264]],[[0.44882548]],[[0.39363027]],[[0.4325744]],[[0.46806192]],[[0.44782853]],[[0.46071506]],[[0.44131023]],[[0.47889102]],[[0.49347192]],[[0.50981975]],[[0.4258973]],[[0.48615402]],[[0.47379088]],[[0.4260533]],[[0.40419632]],[[0.40035164]],[[0.5583977]],[[0.56729054]],[[0.49642813]],[[0.33328307]],[[0.48622584]],[[0.48650235]],[[0.38465405]],[[0.44339406]],[[0.49279737]],[[0.5497855]],[[0.42678714]]
[[0.5817201]],[[0.45396137]],[[0.5210391]],[[0.5445217]],[[0.52909136]],[[0.52641296]],[[0.4210714]],[[0.4819981]],[[0.5814104]],[[0.51671565]],[[0.46223795]],[[0.67372555]],[[0.5060563]],[[0.56368124]],[[0.37013233]],[[0.42481858]],[[0.51000357]],[[0.5004735]],[[0.51086634]],[[0.5254898]],[[0.46374917]],[[0.6903776]],[[0.43792617]],[[0.61165696]],[[0.52251256]],[[0.5697582]],[[0.5325246]],[[0.5418552]],[[0.5618674]],[[0.629058]],[[0.562378]],[[0.4947754]]
[[0.27529597]],[[0.41359764]],[[0.36813533]],[[0.18468761]],[[0.12241709]],[[0.33336937]],[[0.30178922]],[[0.22504437]],[[0.3054607]],[[0.27306914]],[[0.24192023]],[[0.30675727]],[[0.44198537]],[[0.20588511]],[[0.36470437]],[[0.2962219]],[[0.4230001]],[[0.4259932]],[[0.2905656]],[[0.32779038]],[[0.27981937]],[[0.4145342]],[[0.28835928]],[[0.1373071]],[[0.32902867]],[[0.31504273]],[[0.2795534]],[[0.26228344]],[[0.48853207]],[[0.2681436]],[[0.4017952]],[[0.2163822]]
[[0.6201787]],[[0.46721852]],[[0.45262253]],[[0.48281246]],[[0.4528786]],[[0.35925388]],[[0.30198705]],[[0.45141697]],[[0.5442597]],[[0.47603583]],[[0.32536054]],[[0.5577141]],[[0.5445799]],[[0.2709142]],[[0.46946567]],[[0.43921584]],[[0.61327827]],[[0.44447112]],[[0.46638453]],[[0.548275]],[[0.48251724]],[[0.5544601]],[[0.4962511]],[[0.5051891]],[[0.47966433]],[[0.53392696]],[[0.5246409]],[[0.3689831]],[[0.535305]],[[0.5019664]],[[0.58377147]],[[0.35086936]]
[[0.43951488]],[[0.48865813]],[[0.37477976]],[[0.36465096]],[[0.3057332]],[[0.2369299]],[[0.25233805]],[[0.31437594]],[[0.3778131]],[[0.32663667]],[[0.18291128]],[[0.4216751]],[[0.5499784]],[[0.15802741]],[[0.5041399]],[[0.386688]],[[0.57913053]],[[0.35809934]],[[0.31592387]],[[0.46198738]],[[0.33089328]],[[0.41246915]],[[0.41564953]],[[0.34719825]],[[0.35096258]],[[0.34954405]],[[0.44320345]],[[0.2084415]],[[0.38399255]],[[0.32015526]],[[0.46421063]],[[0.2761228]]
[[0.5803786]],[[0.53753245]],[[0.4955138]],[[0.51737577]],[[0.43072236]],[[0.3706398]],[[0.39048564]],[[0.4551736]],[[0.5384182]],[[0.5023097]],[[0.35030562]],[[0.5321421]],[[0.6010721]],[[0.19593686]],[[0.52988446]],[[0.4672686]],[[0.6135073]],[[0.44489467]],[[0.5055802]],[[0.5966538]],[[0.4771583]],[[0.49485064]],[[0.4634267]],[[0.48119736]],[[0.49825823]],[[0.5023118]],[[0.53556854]],[[0.368051]],[[0.4818337]],[[0.42334795]],[[0.50179]],[[0.41054255]]
[[0.42088133]],[[0.5108872]],[[0.40590626]],[[0.3488289]],[[0.31197166]],[[0.30756927]],[[0.3016932]],[[0.35137677]],[[0.47530603]],[[0.39340925]],[[0.2560104]],[[0.40873158]],[[0.5727209]],[[0.13277835]],[[0.4687431]],[[0.44237006]],[[0.5892362]],[[0.43442822]],[[0.39084256]],[[0.48839957]],[[0.36756057]],[[0.38885063]],[[0.43252927]],[[0.3104837]],[[0.41906792]],[[0.35484052]],[[0.4359858]],[[0.29548478]],[[0.42429823]],[[0.30710518]],[[0.48432255]],[[0.3293273]]
[[0.45807064]],[[0.37191582]],[[0.48280382]],[[0.34452045]],[[0.3918048]],[[0.40596402]],[[0.43429202]],[[0.31027424]],[[0.43921256]],[[0.4468274]],[[0.3606527]],[[0.49365222]],[[0.5273916]],[[0.40743977]],[[0.2988686]],[[0.331132]],[[0.35650516]],[[0.43912798]],[[0.45146215]],[[0.47349966]],[[0.35453403]],[[0.49064195]],[[0.24199933]],[[0.42558354]],[[0.3892898]],[[0.38793468]],[[0.45365602]],[[0.41547567]],[[0.49052846]],[[0.40299898]],[[0.37124354]],[[0.34685683]]
[[0.26015848]],[[0.38913584]],[[0.31601536]],[[0.23640925]],[[0.26338935]],[[0.3952794]],[[0.31173468]],[[0.20971066]],[[0.33725178]],[[0.23654509]],[[0.3255431]],[[0.27575588]],[[0.44698107]],[[0.36735737]],[[0.3780954]],[[0.38382328]],[[0.46792066]],[[0.4036575]],[[0.2667411]],[[0.32096064]],[[0.34371126]],[[0.4646346]],[[0.39008725]],[[0.26266897]],[[0.3011325]],[[0.3838265]],[[0.29482442]],[[0.25624382]],[[0.45223337]],[[0.26128328]],[[0.35651362]],[[0.28730178]]
[[0.34434032]],[[0.4030105]],[[0.29109025]],[[0.287647]],[[0.30736756]],[[0.35119736]],[[0.3811155]],[[0.18683696]],[[0.38440233]],[[0.32902336]],[[0.38150734]],[[0.41442412]],[[0.4702729]],[[0.30697042]],[[0.34872985]],[[0.34380662]],[[0.40768504]],[[0.38874942]],[[0.3061962]],[[0.35153496]],[[0.30217683]],[[0.45511705]],[[0.35637438]],[[0.28722727]],[[0.31666708]],[[0.40128076]],[[0.34833813]],[[0.25899208]],[[0.42246115]],[[0.24791467]],[[0.40687448]],[[0.2786638]]
[[0.36725515]],[[0.47826433]],[[0.33949506]],[[0.33261836]],[[0.22790432]],[[0.22362208]],[[0.2476635]],[[0.34574676]],[[0.3808782]],[[0.2616763]],[[0.16493034]],[[0.3807341]],[[0.46111536]],[[0.07715702]],[[0.4837172]],[[0.38139367]],[[0.54457414]],[[0.3693198]],[[0.29832363]],[[0.4280603]],[[0.3269245]],[[0.3622973]],[[0.43544614]],[[0.23942703]],[[0.33707798]],[[0.31737673]],[[0.37443584]],[[0.19188148]],[[0.44791305]],[[0.2795633]],[[0.47048527]],[[0.25375867]]
[[0.31786644]],[[0.47301286]],[[0.27533722]],[[0.34201527]],[[0.28883505]],[[0.27642936]],[[0.29428095]],[[0.2957644]],[[0.40379655]],[[0.3173356]],[[0.32114375]],[[0.3581462]],[[0.5030459]],[[0.20213974]],[[0.42172754]],[[0.352386]],[[0.4984364]],[[0.38202763]],[[0.3046475]],[[0.3988241]],[[0.3393904]],[[0.35186028]],[[0.46592247]],[[0.23718894]],[[0.2890383]],[[0.41164577]],[[0.3958969]],[[0.16250205]],[[0.4223175]],[[0.23686248]],[[0.5162304]],[[0.21120232]]
[[0.29460812]],[[0.45306653]],[[0.3458529]],[[0.28196275]],[[0.20011163]],[[0.34794694]],[[0.28889138]],[[0.2524572]],[[0.3093747]],[[0.2506373]],[[0.25389588]],[[0.31457984]],[[0.5158774]],[[0.19381368]],[[0.40699756]],[[0.388341]],[[0.48644823]],[[0.41654158]],[[0.29034317]],[[0.3488977]],[[0.31131768]],[[0.3214798]],[[0.37837338]],[[0.21745288]],[[0.34227586]],[[0.36198735]],[[0.28564286]],[[0.17490232]],[[0.3811835]],[[0.27276528]],[[0.46774316]],[[0.22848934]]
[[0.27634263]],[[0.3924259]],[[0.37812608]],[[0.2156564]],[[0.18037277]],[[0.3019628]],[[0.31431818]],[[0.24706972]],[[0.1368519]],[[0.19506598]],[[0.24460864]],[[0.21715075]],[[0.42194027]],[[0.26031947]],[[0.3948084]],[[0.35881507]],[[0.38973653]],[[0.35583454]],[[0.25266504]],[[0.2943616]],[[0.25675356]],[[0.43118107]],[[0.3241076]],[[0.22096431]],[[0.34267104]],[[0.25559998]],[[0.27360427]],[[0.23231828]],[[0.3628496]],[[0.28621948]],[[0.32515]],[[0.2417593]]
[[0.39720744]],[[0.48331153]],[[0.37003446]],[[0.3432122]],[[0.25712717]],[[0.26224542]],[[0.28619528]],[[0.33866793]],[[0.40678477]],[[0.3599965]],[[0.27300298]],[[0.3837068]],[[0.50618225]],[[0.07512367]],[[0.4321257]],[[0.39567518]],[[0.5530022]],[[0.41478312]],[[0.33798277]],[[0.4448477]],[[0.36542177]],[[0.33644044]],[[0.4130121]],[[0.27364826]],[[0.403189]],[[0.3802303]],[[0.37739754]],[[0.20477402]],[[0.44371468]],[[0.28644758]],[[0.43238038]],[[0.27671683]]
[[0.49131274]],[[0.5071372]],[[0.41746283]],[[0.46931684]],[[0.33733183]],[[0.24837601]],[[0.31125087]],[[0.45606375]],[[0.45141196]],[[0.42289722]],[[0.27499986]],[[0.4636233]],[[0.54294235]],[[0.14942074]],[[0.5225172]],[[0.45853126]],[[0.5736177]],[[0.4145311]],[[0.38049138]],[[0.505174]],[[0.42672265]],[[0.40064597]],[[0.5172132]],[[0.38062394]],[[0.43180883]],[[0.3889221]],[[0.48669016]],[[0.3026011]],[[0.5000478]],[[0.37194282]],[[0.45657784]],[[0.31497848]]
[[0.39963716]],[[0.488832]],[[0.39944828]],[[0.32595867]],[[0.24897015]],[[0.27760172]],[[0.29404813]],[[0.3646884]],[[0.36119443]],[[0.3458811]],[[0.24803376]],[[0.37342125]],[[0.5555863]],[[0.08070368]],[[0.478132]],[[0.43039757]],[[0.5760155]],[[0.45042253]],[[0.35633802]],[[0.45472807]],[[0.36349618]],[[0.33953267]],[[0.43189138]],[[0.28842735]],[[0.42140067]],[[0.34252584]],[[0.36916488]],[[0.25200725]],[[0.45190102]],[[0.2791037]],[[0.43059218]],[[0.30098367]]
[[0.3919711]],[[0.51029575]],[[0.33877766]],[[0.39943427]],[[0.26741934]],[[0.28662252]],[[0.3585227]],[[0.35548174]],[[0.42428398]],[[0.3913476]],[[0.22552341]],[[0.45190918]],[[0.58443046]],[[0.13054913]],[[0.45828164]],[[0.41782075]],[[0.5618229]],[[0.31863183]],[[0.38622892]],[[0.47631752]],[[0.35987687]],[[0.35428655]],[[0.47745144]],[[0.29209536]],[[0.39707673]],[[0.35783082]],[[0.43900067]],[[0.28443426]],[[0.42797256]],[[0.334082]],[[0.51389444]],[[0.30654764]]
[[0.25138235]],[[0.47777754]],[[0.3838492]],[[0.1647833]],[[0.10097671]],[[0.3808303]],[[0.3631717]],[[0.24276584]],[[0.26905566]],[[0.24916887]],[[0.2729659]],[[0.23977637]],[[0.46842557]],[[0.24770921]],[[0.43092418]],[[0.41055238]],[[0.50953937]],[[0.46873307]],[[0.27509415]],[[0.31513244]],[[0.3291496]],[[0.4169616]],[[0.36302865]],[[0.12311012]],[[0.38616437]],[[0.30396497]],[[0.2634148]],[[0.28951305]],[[0.49440628]],[[0.28108716]],[[0.39845556]],[[0.2869954]]
[[0.21718633]],[[0.48593032]],[[0.36421788]],[[0.19323528]],[[0.11829317]],[[0.35025197]],[[0.31537628]],[[0.263798]],[[0.2682519]],[[0.24273634]],[[0.2494638]],[[0.2266761]],[[0.51216567]],[[0.21803206]],[[0.44882375]],[[0.3878783]],[[0.5477071]],[[0.4748391]],[[0.24651933]],[[0.36289704]],[[0.30839133]],[[0.38251972]],[[0.3911326]],[[0.09814936]],[[0.35362118]],[[0.30210912]],[[0.29429364]],[[0.24094838]],[[0.45512664]],[[0.26315773]],[[0.47504234]],[[0.24016362]]
[[0.3171761]],[[0.4344437]],[[0.29764032]],[[0.2553463]],[[0.1675334]],[[0.2688862]],[[0.1919049]],[[0.28185785]],[[0.35913247]],[[0.30379725]],[[0.20249832]],[[0.34152]],[[0.45394439]],[[0.1261493]],[[0.371145]],[[0.28663766]],[[0.5075505]],[[0.35434663]],[[0.27486205]],[[0.37907362]],[[0.27803326]],[[0.4150858]],[[0.38857335]],[[0.18786025]],[[0.30698514]],[[0.3627584]],[[0.3268119]],[[0.1941992]],[[0.41577488]],[[0.28148723]],[[0.46207225]],[[0.17588925]]
[[0.38627434]],[[0.49794602]],[[0.35517228]],[[0.2974763]],[[0.21487069]],[[0.2538103]],[[0.28664196]],[[0.3031839]],[[0.37793452]],[[0.3289895]],[[0.20716834]],[[0.3930562]],[[0.53647625]],[[0.08949065]],[[0.46724272]],[[0.41204375]],[[0.56955326]],[[0.35650504]],[[0.3228743]],[[0.4130726]],[[0.34484184]],[[0.37741828]],[[0.41918862]],[[0.25415248]],[[0.363468]],[[0.3243879]],[[0.40162915]],[[0.24843478]],[[0.44380832]],[[0.30747366]],[[0.44851196]],[[0.2802049]]
[[0.27770007]],[[0.42216176]],[[0.28490984]],[[0.22620267]],[[0.19742948]],[[0.21273762]],[[0.24084032]],[[0.25931203]],[[0.3240975]],[[0.230775]],[[0.17882288]],[[0.29973388]],[[0.4439184]],[[0.13714802]],[[0.42670178]],[[0.34528154]],[[0.47124243]],[[0.37832177]],[[0.25007296]],[[0.32158715]],[[0.26677668]],[[0.31303078]],[[0.3969854]],[[0.20374048]],[[0.3276999]],[[0.246459]],[[0.31993175]],[[0.17726201]],[[0.4277525]],[[0.22158676]],[[0.3598532]],[[0.23395717]]
[[0.2694677]],[[0.39827746]],[[0.31373215]],[[0.22859806]],[[0.21068668]],[[0.22794574]],[[0.22547233]],[[0.29364878]],[[0.26625752]],[[0.21701801]],[[0.23734057]],[[0.25270736]],[[0.48092228]],[[0.17377067]],[[0.39798343]],[[0.33685297]],[[0.51681066]],[[0.3963648]],[[0.21884775]],[[0.3756742]],[[0.28423333]],[[0.36435747]],[[0.39401245]],[[0.18038273]],[[0.29129875]],[[0.32001227]],[[0.2872218]],[[0.11165112]],[[0.4210142]],[[0.24512804]],[[0.4485765]],[[0.11398315]]
[[0.27902257]],[[0.46381485]],[[0.35643494]],[[0.22990888]],[[0.16818845]],[[0.33618724]],[[0.35894406]],[[0.21789283]],[[0.29094446]],[[0.2551064]],[[0.30721736]],[[0.3253932]],[[0.49959266]],[[0.24185324]],[[0.44639802]],[[0.41623223]],[[0.5500845]],[[0.51141816]],[[0.30083352]],[[0.32153094]],[[0.34098047]],[[0.43124092]],[[0.38442343]],[[0.13917744]],[[0.36801147]],[[0.34999418]],[[0.31549728]],[[0.25807953]],[[0.5255906]],[[0.26301056]],[[0.48631752]],[[0.27176356]]
[[0.43682373]],[[0.39977622]],[[0.40109158]],[[0.24912047]],[[0.23309219]],[[0.2409954]],[[0.27817506]],[[0.34271514]],[[0.36250556]],[[0.34583217]],[[0.21647185]],[[0.39791483]],[[0.4449308]],[[0.14813519]],[[0.4126262]],[[0.3257513]],[[0.44769472]],[[0.3434378]],[[0.3425308]],[[0.41077197]],[[0.32175034]],[[0.4595467]],[[0.31432158]],[[0.30369353]],[[0.35655296]],[[0.32099277]],[[0.35515702]],[[0.2631042]],[[0.4745208]],[[0.31398696]],[[0.3627391]],[[0.24166441]]
[[0.30068153]],[[0.49443507]],[[0.34542954]],[[0.25177693]],[[0.19666916]],[[0.31183267]],[[0.36695176]],[[0.21653694]],[[0.2751161]],[[0.28685534]],[[0.32168823]],[[0.31570965]],[[0.46522856]],[[0.30131346]],[[0.42878234]],[[0.3790785]],[[0.5240124]],[[0.42014182]],[[0.25735664]],[[0.38409883]],[[0.329468]],[[0.39124203]],[[0.37526572]],[[0.18988216]],[[0.30699027]],[[0.32110417]],[[0.3653909]],[[0.27086365]],[[0.41615176]],[[0.3149947]],[[0.43318325]],[[0.27488095]]
[[0.3617741]],[[0.4870423]],[[0.399747]],[[0.27379507]],[[0.24249244]],[[0.3305059]],[[0.20289636]],[[0.26763922]],[[0.33883518]],[[0.21975732]],[[0.20628929]],[[0.33370924]],[[0.4069451]],[[0.25044227]],[[0.47122467]],[[0.39819348]],[[0.4537567]],[[0.3249687]],[[0.2643326]],[[0.36078107]],[[0.28760147]],[[0.44704598]],[[0.40084457]],[[0.29825795]],[[0.334408]],[[0.3071645]],[[0.34874725]],[[0.26798332]],[[0.40019262]],[[0.33373702]],[[0.3897214]],[[0.31413198]]
[[0.39807475]],[[0.524037]],[[0.41147208]],[[0.3467673]],[[0.30746543]],[[0.28501225]],[[0.1901359]],[[0.30328804]],[[0.38488173]],[[0.24504244]],[[0.18658674]],[[0.39450657]],[[0.4972633]],[[0.2227447]],[[0.49250752]],[[0.42248845]],[[0.5568855]],[[0.28668177]],[[0.31877613]],[[0.40925395]],[[0.27060968]],[[0.43492913]],[[0.4644196]],[[0.3481326]],[[0.33617032]],[[0.32351208]],[[0.437532]],[[0.22081554]],[[0.31909144]],[[0.37035418]],[[0.47323304]],[[0.30092323]]
[[0.3433597]],[[0.38403046]],[[0.3276857]],[[0.2374388]],[[0.16502404]],[[0.22241956]],[[0.27513158]],[[0.2912109]],[[0.2690928]],[[0.2744317]],[[0.20772505]],[[0.32033545]],[[0.46146977]],[[0.09672683]],[[0.39869523]],[[0.33034885]],[[0.48177236]],[[0.39296246]],[[0.28605735]],[[0.36453903]],[[0.3266462]],[[0.3598703]],[[0.32165575]],[[0.21279758]],[[0.3331583]],[[0.30974633]],[[0.30188775]],[[0.18852085]],[[0.47595143]],[[0.2476474]],[[0.35199267]],[[0.20280147]]
[[0.3092072]],[[0.49403334]],[[0.3120517]],[[0.359196]],[[0.24801254]],[[0.32981443]],[[0.33324504]],[[0.31874084]],[[0.2941941]],[[0.28762162]],[[0.23948991]],[[0.3603542]],[[0.52649844]],[[0.2050702]],[[0.4783479]],[[0.4115578]],[[0.48594934]],[[0.34751105]],[[0.2812214]],[[0.38477743]],[[0.26307636]],[[0.3434795]],[[0.48381495]],[[0.27594626]],[[0.36263585]],[[0.28476602]],[[0.36447573]],[[0.24287319]],[[0.24342632]],[[0.3123436]],[[0.45192182]],[[0.30155265]]
[[0.3930462]],[[0.5063709]],[[0.43208903]],[[0.33378518]],[[0.32480294]],[[0.33220553]],[[0.41201913]],[[0.2802639]],[[0.2243318]],[[0.29678476]],[[0.35103887]],[[0.35446602]],[[0.5320221]],[[0.4140913]],[[0.48955023]],[[0.46476352]],[[0.5623485]],[[0.4458738]],[[0.3160106]],[[0.4437878]],[[0.4239335]],[[0.49091464]],[[0.4115945]],[[0.3348441]],[[0.37134862]],[[0.34610796]],[[0.43841255]],[[0.3453403]],[[0.4705019]],[[0.40362012]],[[0.3790294]],[[0.34428072]]
[[0.2521584]],[[0.4593537]],[[0.3549645]],[[0.20692372]],[[0.12254411]],[[0.34066343]],[[0.32680053]],[[0.2653147]],[[0.28006423]],[[0.24722594]],[[0.2761283]],[[0.29947263]],[[0.50084364]],[[0.20305264]],[[0.46275198]],[[0.41193318]],[[0.5325967]],[[0.51979715]],[[0.29375875]],[[0.30791497]],[[0.33423704]],[[0.3987124]],[[0.41074705]],[[0.12144554]],[[0.3750537]],[[0.31838512]],[[0.2815479]],[[0.2554493]],[[0.5286152]],[[0.2682523]],[[0.48067826]],[[0.26490247]]
[[0.22368985]],[[0.49656594]],[[0.31661242]],[[0.1798644]],[[0.1513381]],[[0.3420338]],[[0.28370076]],[[0.21371329]],[[0.2930349]],[[0.20321488]],[[0.22433376]],[[0.25460702]],[[0.5031924]],[[0.24651325]],[[0.44254255]],[[0.3635701]],[[0.5151987]],[[0.39776438]],[[0.23892194]],[[0.34017015]],[[0.24737394]],[[0.37736148]],[[0.38401413]],[[0.12624156]],[[0.31486273]],[[0.26375508]],[[0.29366845]],[[0.25055373]],[[0.38384283]],[[0.24611318]],[[0.46813488]],[[0.26359344]]
[[0.39764953]],[[0.39664304]],[[0.3656037]],[[0.33445227]],[[0.27544534]],[[0.37621546]],[[0.30469942]],[[0.2991308]],[[0.30565614]],[[0.33602917]],[[0.26941925]],[[0.42257625]],[[0.46026516]],[[0.28392804]],[[0.3804536]],[[0.28167254]],[[0.42119992]],[[0.3744191]],[[0.3286184]],[[0.38885695]],[[0.30024374]],[[0.49200845]],[[0.35074604]],[[0.33725822]],[[0.31409132]],[[0.4157167]],[[0.35624325]],[[0.32037878]],[[0.42511487]],[[0.40164745]],[[0.46653092]],[[0.2715991]]
[[0.44226313]],[[0.4476024]],[[0.3133731]],[[0.38436186]],[[0.29901093]],[[0.2894801]],[[0.2433027]],[[0.372876]],[[0.44581866]],[[0.31283206]],[[0.29884398]],[[0.43830204]],[[0.3115219]],[[0.21102071]],[[0.45680273]],[[0.3648631]],[[0.46543264]],[[0.36275256]],[[0.34666824]],[[0.41464913]],[[0.34082496]],[[0.4536448]],[[0.53632694]],[[0.28865337]],[[0.36388254]],[[0.39338154]],[[0.38994205]],[[0.28027433]],[[0.47329497]],[[0.35020375]],[[0.49189973]],[[0.24900723]]
[[0.4403547]],[[0.58574194]],[[0.46063805]],[[0.4867527]],[[0.42355967]],[[0.4859835]],[[0.43691427]],[[0.47533065]],[[0.48966008]],[[0.39932293]],[[0.38061285]],[[0.43938756]],[[0.60007286]],[[0.3916775]],[[0.6219642]],[[0.58560395]],[[0.5730235]],[[0.51754224]],[[0.4390391]],[[0.47510755]],[[0.43874377]],[[0.40902275]],[[0.60684645]],[[0.44222653]],[[0.46771598]],[[0.39654326]],[[0.511263]],[[0.43345022]],[[0.36217636]],[[0.40494764]],[[0.58528477]],[[0.5180496]]
[[0.29325444]],[[0.4446826]],[[0.30838788]],[[0.3763628]],[[0.43353915]],[[0.44038588]],[[0.43399453]],[[0.3345918]],[[0.47848594]],[[0.45020163]],[[0.4834543]],[[0.38022792]],[[0.5789266]],[[0.46064365]],[[0.37880772]],[[0.39726514]],[[0.4605953]],[[0.46960086]],[[0.33837867]],[[0.48027492]],[[0.42230618]],[[0.371549]],[[0.42684948]],[[0.38823748]],[[0.3672309]],[[0.46336687]],[[0.45942926]],[[0.29349637]],[[0.4376741]],[[0.3423354]],[[0.5252759]],[[0.33626425]]
[[0.3139267]],[[0.38512206]],[[0.31297338]],[[0.23222327]],[[0.28964067]],[[0.30942905]],[[0.21175694]],[[0.3270868]],[[0.32359648]],[[0.2714498]],[[0.26782942]],[[0.31561542]],[[0.43277562]],[[0.25816453]],[[0.43350643]],[[0.30484825]],[[0.50471425]],[[0.432621]],[[0.25660402]],[[0.38139534]],[[0.28697336]],[[0.39915168]],[[0.48035884]],[[0.31081742]],[[0.2788186]],[[0.37871134]],[[0.34823716]],[[0.20910847]],[[0.4053439]],[[0.32744038]],[[0.45608938]],[[0.2673347]]
[[0.43672627]],[[0.41719115]],[[0.38976496]],[[0.2885576]],[[0.28166533]],[[0.33481735]],[[0.3064109]],[[0.34216058]],[[0.42069757]],[[0.3295104]],[[0.32467353]],[[0.39812684]],[[0.48679352]],[[0.2642218]],[[0.43416047]],[[0.42097008]],[[0.53538036]],[[0.43804634]],[[0.38077945]],[[0.38913268]],[[0.39533162]],[[0.4182856]],[[0.4379295]],[[0.3241412]],[[0.33857334]],[[0.41947836]],[[0.35135746]],[[0.31344736]],[[0.529922]],[[0.32686806]],[[0.41317403]],[[0.3142327]]
[[0.29465634]],[[0.4223612]],[[0.3705933]],[[0.19654506]],[[0.21838224]],[[0.36675882]],[[0.36496532]],[[0.27543867]],[[0.3432312]],[[0.3291462]],[[0.29428315]],[[0.2743361]],[[0.50296694]],[[0.30773973]],[[0.42741007]],[[0.3356639]],[[0.44610274]],[[0.44902623]],[[0.31930268]],[[0.33123684]],[[0.30156374]],[[0.38230646]],[[0.34137285]],[[0.2531159]],[[0.31747973]],[[0.32353616]],[[0.31739485]],[[0.312361]],[[0.44514632]],[[0.27077878]],[[0.37189078]],[[0.28700745]]
[[0.31019068]],[[0.4578445]],[[0.28205043]],[[0.29797494]],[[0.31442517]],[[0.43311834]],[[0.36571366]],[[0.2327789]],[[0.400061]],[[0.33230972]],[[0.41648728]],[[0.33275723]],[[0.49381274]],[[0.41563964]],[[0.37467128]],[[0.44276786]],[[0.5042437]],[[0.4308772]],[[0.31497246]],[[0.32846332]],[[0.40313697]],[[0.45895356]],[[0.46434176]],[[0.2669177]],[[0.3392648]],[[0.43752116]],[[0.35123372]],[[0.30532968]],[[0.5004797]],[[0.33119982]],[[0.44406658]],[[0.34189153]]
[[0.3785107]],[[0.5716999]],[[0.4842193]],[[0.3493452]],[[0.33428478]],[[0.44731534]],[[0.35589457]],[[0.35715145]],[[0.37454146]],[[0.33004838]],[[0.33058947]],[[0.3396561]],[[0.56917703]],[[0.35277784]],[[0.57938635]],[[0.5627762]],[[0.56237125]],[[0.50774795]],[[0.33931077]],[[0.37561703]],[[0.35258055]],[[0.33385086]],[[0.5472056]],[[0.3566872]],[[0.454921]],[[0.3430521]],[[0.44038165]],[[0.3448056]],[[0.3631037]],[[0.4276454]],[[0.48447788]],[[0.42506218]]
